t,cpu,err,log,source,y,p,trust,action,drift
0,35.15493779294623,0.005574193992281968,INFO ok,trusted,0,0.5,1.0,scale_up,0
1,40.55529632693234,0.024828354524189772,INFO ok,trusted,0,0.49875000260416025,1.0,scale_up,0
2,42.072678357664074,0.011505446172224064,INFO ok,trusted,0,0.49015994733970375,1.0,scale_up,0
3,43.064703493801595,0.007288982579545078,INFO ok,trusted,0,0.4844073013944395,1.0,scale_up,0
4,38.457247965482274,0.02284227200954328,INFO ok,trusted,0,0.5048465462124169,1.0,scale_up,0
5,45.52383102535024,0.0,INFO ok,trusted,0,0.47701523487059083,1.0,scale_up,0
6,38.80049461807835,0.015964753039850912,INFO ok,trusted,0,0.5070037953355334,1.0,scale_up,0
7,45.857213213379936,0.0,INFO ok,trusted,0,0.4602418772537612,1.0,scale_up,0
8,41.191094293038944,0.03084942907672939,INFO ok,trusted,0,0.5026915771099653,1.0,scale_up,0
9,47.58708297435085,0.02089059641300646,INFO ok,trusted,0,0.4312601603441919,1.0,scale_up,0
10,43.9645570035568,0.031856339273335095,INFO ok,trusted,0,0.45151343252753096,1.0,scale_up,0
11,43.51634169680721,0.015178533800558308,INFO ok,trusted,0,0.47050220345534105,1.0,scale_up,0
12,51.78793759864037,0.021891012673446394,INFO ok,trusted,0,0.3599367324786296,1.0,no_op,0
13,43.96789561226096,0.0182558242326853,INFO ok,trusted,0,0.46674123071267815,1.0,scale_up,0
14,51.64791574945576,0.019503435749667373,INFO ok,trusted,0,0.3633877841492715,1.0,no_op,0
15,44.25624766055345,0.009250994036253117,INFO ok,trusted,0,0.488931332141986,1.0,scale_up,0
16,53.92128403486531,0.019009621403332424,INFO ok,trusted,0,0.3299323351970287,1.0,no_op,0
17,44.829890168019105,0.029767829228914085,INFO ok,trusted,0,0.44262662471265035,1.0,scale_up,0
18,45.98853460054086,0.016840072581430988,INFO ok,trusted,0,0.4521795308270839,1.0,scale_up,0
19,46.12373360607031,0.019119388482802403,INFO ok,trusted,0,0.44241415384719474,1.0,scale_up,0
20,48.410983312624055,0.0,INFO ok,trusted,0,0.4611632352096987,1.0,scale_up,0
21,52.98638901950229,0.010202889607784354,INFO ok,trusted,0,0.33893394222791234,1.0,no_op,0
22,56.01220472553841,0.04624295457199347,INFO ok,trusted,0,0.2416548268789837,1.0,no_op,0
23,50.92399305832559,0.014829630017532215,INFO ok,trusted,0,0.3789494306058707,1.0,no_op,0
24,48.564525264270635,0.03422796650242378,INFO ok,trusted,0,0.3819092562340093,1.0,no_op,0
25,55.392183886377246,0.046184173649967526,INFO ok,trusted,0,0.22958392059304028,1.0,no_op,0
26,49.31736468456626,0.017572396561031142,INFO ok,trusted,0,0.41169600309275295,1.0,scale_up,0
27,57.32949831353345,0.03516351527318892,INFO ok,trusted,0,0.21946153334843227,1.0,no_op,0
28,51.57256376355507,0.00864344705637239,INFO ok,trusted,0,0.4028982564430389,1.0,scale_up,0
29,51.12076065152299,0.030516299181918817,INFO ok,trusted,0,0.3450014653004815,1.0,no_op,0
30,52.84601315735142,0.026920104974549403,INFO ok,trusted,0,0.3173813325113483,1.0,no_op,0
31,57.81837640372191,0.0071504905510846924,INFO ok,trusted,0,0.2765071728801825,1.0,no_op,0
32,50.72923153980094,0.023847298255693306,INFO ok,trusted,0,0.3774055622303591,1.0,no_op,0
33,57.53678904080616,0.021415054567623708,INFO ok,trusted,0,0.2414449920568649,1.0,no_op,0
34,54.90447175922441,0.007865765647205885,INFO ok,trusted,0,0.3381350052838648,1.0,no_op,0
35,56.76288751971352,0.024633135654154224,INFO ok,trusted,0,0.2497906200576301,1.0,no_op,0
36,52.70870223406749,0.013356162921610962,INFO ok,trusted,0,0.3730969137600557,1.0,no_op,0
37,52.77176451272246,0.024945597545552613,INFO ok,trusted,0,0.3354978873000947,1.0,no_op,0
38,53.034012992041625,0.01606742418053672,INFO ok,trusted,0,0.35495906288934387,1.0,no_op,0
39,50.61131928542418,0.0,INFO ok,trusted,0,0.47088756283526084,1.0,scale_up,0
40,57.340678836944875,0.04260118512532836,INFO ok,trusted,0,0.200857700225401,1.0,no_op,0
41,52.38955833715001,0.028812010193603292,INFO ok,trusted,0,0.33923858132776025,1.0,no_op,0
42,59.24955843194891,0.009558501200775718,INFO ok,trusted,0,0.22121955419213213,1.0,no_op,0
43,57.11281323310597,0.013563641912987708,INFO ok,trusted,0,0.26131276068302317,1.0,no_op,0
44,58.59446541119379,0.021011948042538215,INFO ok,trusted,0,0.2140986350319569,1.0,no_op,0
45,58.71306130081469,0.036536685892377956,INFO ok,trusted,0,0.18613491405832036,1.0,no_op,0
46,51.98956428370187,0.02537675662885654,INFO ok,trusted,0,0.3752877727716762,1.0,no_op,0
47,59.10166389167702,0.03526486018939002,INFO ok,trusted,0,0.17704538805443462,1.0,no_op,0
48,52.684273508717524,0.03101705969918285,INFO ok,trusted,0,0.3402128335534274,1.0,no_op,0
49,53.4436676124752,0.019124692084824105,INFO ok,trusted,0,0.3566654579143889,1.0,no_op,0
50,48.93568389574701,0.018286312444512558,INFO ok,trusted,0,0.5019851802191831,1.0,scale_up,0
51,58.055723255038004,0.007703296600799402,INFO ok,trusted,0,0.2623887567010334,1.0,no_op,0
52,52.36686116990226,0.019099727244772664,INFO ok,trusted,0,0.3883948839509152,1.0,no_op,0
53,54.99822691994006,0.023423378130056145,INFO ok,trusted,0,0.29457299292308015,1.0,no_op,0
54,53.994672597215924,0.02429441707383162,INFO ok,trusted,0,0.32057938847840883,1.0,no_op,0
55,53.23716312381882,0.019128759001250804,INFO ok,trusted,0,0.36091834014218627,1.0,no_op,0
56,55.50634194386003,0.015919292496405765,INFO ok,trusted,0,0.29958819135462095,1.0,no_op,0
57,50.888367294046475,0.012775510695077076,INFO ok,trusted,0,0.4651013687381204,1.0,scale_up,0
58,49.25150036290466,0.0012757358886059285,INFO ok,trusted,0,0.5592557709135734,1.0,scale_up,0
59,51.558575338198295,0.028344275716069067,INFO ok,trusted,0,0.39238282906796984,1.0,no_op,0
