t,cpu,err,log,source,y,p,trust,action,drift
0,40.10048759537152,0.02339103681414148,INFO ok,trusted,0,0.1,1.0,no_op,0
1,43.59662653153982,0.01117952037033665,INFO ok,trusted,0,0.1,1.0,no_op,0
2,42.96296169618569,0.009857496649556817,INFO ok,trusted,0,0.1,1.0,no_op,0
3,42.93543197338136,0.038545612201485224,INFO ok,trusted,0,0.1,1.0,no_op,0
4,47.058245170354915,0.006481643417989182,INFO ok,trusted,0,0.1,1.0,no_op,0
5,43.38886814114622,0.029931021390773745,INFO ok,trusted,0,0.1,1.0,no_op,0
6,40.66716798100828,0.017929671289455617,INFO ok,trusted,0,0.1,1.0,no_op,0
7,47.68113179891056,0.024074918061895934,INFO ok,trusted,0,0.1,1.0,no_op,0
8,40.11211689596229,0.0102809208493779,INFO ok,trusted,0,0.1,1.0,no_op,0
9,43.56011677191506,0.029804166723281872,INFO ok,trusted,0,0.1,1.0,no_op,0
10,49.20014117156116,0.021183596019123913,INFO ok,trusted,0,0.1,1.0,no_op,0
11,47.65464622563673,0.01922139055985822,INFO ok,trusted,0,0.1,1.0,no_op,0
12,42.551589752129146,0.022947998085543042,INFO ok,trusted,0,0.1,1.0,no_op,0
13,46.43348859492383,0.036933674772447356,INFO ok,trusted,0,0.1,1.0,no_op,0
14,43.143035573715856,0.034149644116928196,INFO ok,trusted,0,0.1,1.0,no_op,0
15,47.335889533063174,0.038966703295545135,INFO ok,trusted,0,0.1,1.0,no_op,0
16,51.882395022894116,0.03284203829942722,INFO ok,trusted,0,0.1,1.0,no_op,0
17,50.44500822645776,0.029174847830721204,INFO ok,trusted,0,0.1,1.0,no_op,0
18,47.71354836241859,0.024853033885327485,INFO ok,trusted,0,0.1,1.0,no_op,0
19,54.19823678492603,0.014794602311582774,INFO ok,trusted,0,0.1,1.0,no_op,0
20,50.05709283460166,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
21,47.72173506643075,0.019023845679090132,INFO ok,trusted,0,0.1,1.0,no_op,0
22,49.58681887135675,0.01975269930711616,INFO ok,trusted,0,0.1,1.0,no_op,0
23,54.86489210268887,0.013013865832785229,INFO ok,trusted,0,0.1,1.0,no_op,0
24,55.44992314539361,0.01703345889709916,INFO ok,trusted,0,0.1,1.0,no_op,0
25,52.83196278977405,0.006609495041878228,INFO ok,trusted,0,0.1,1.0,no_op,0
26,50.682874052025774,0.01516254298304619,INFO ok,trusted,0,0.1,1.0,no_op,0
27,52.747392175206755,0.02605868306805662,INFO ok,trusted,0,0.1,1.0,no_op,0
28,50.86972552721358,0.002178729014419411,INFO ok,trusted,0,0.1,1.0,no_op,0
29,55.30492009868058,0.01723636254424224,INFO ok,trusted,0,0.1,1.0,no_op,0
30,53.13154905850263,0.027153024903993406,INFO ok,trusted,0,0.1,1.0,no_op,0
31,56.50932456833204,0.01718333752525903,INFO ok,trusted,0,0.1,1.0,no_op,0
32,55.47128280991402,0.03698356878918522,INFO ok,trusted,0,0.1,1.0,no_op,0
33,53.33100343704621,0.02820595652548472,INFO ok,trusted,0,0.1,1.0,no_op,0
34,53.87762120970736,0.010317789799009191,INFO ok,trusted,0,0.1,1.0,no_op,0
35,56.81346491070009,0.02026792954130527,INFO ok,trusted,0,0.1,1.0,no_op,0
36,51.393669999320835,0.017082254136090644,INFO ok,trusted,0,0.1,1.0,no_op,0
37,57.441315239603114,0.02013233072651086,INFO ok,trusted,0,0.1,1.0,no_op,0
38,56.890616630327166,0.014731994675957873,INFO ok,trusted,0,0.1,1.0,no_op,0
39,51.911707873044584,0.026112456086432877,INFO ok,trusted,0,0.1,1.0,no_op,0
40,51.96360792538379,0.03223561981632956,INFO ok,trusted,0,0.1,1.0,no_op,0
41,54.917366731694784,0.02103952786561022,INFO ok,trusted,0,0.1,1.0,no_op,0
42,50.01964915716003,0.02313422011316823,INFO ok,trusted,0,0.1,1.0,no_op,0
43,54.91892715636471,0.01809913066435263,INFO ok,trusted,0,0.1,1.0,no_op,0
44,49.946818292549494,0.008878995722248999,INFO ok,trusted,0,0.1,1.0,no_op,0
45,58.93927638769597,0.00233294123420609,INFO ok,trusted,0,0.1,1.0,no_op,0
46,55.28093740801146,0.02691373978776969,INFO ok,trusted,0,0.1,1.0,no_op,0
47,53.13150103259132,0.006774542894503761,INFO ok,trusted,0,0.1,1.0,no_op,0
48,55.28180759577891,0.046556872461850154,INFO ok,trusted,0,0.1,1.0,no_op,0
49,56.17395380408546,0.020813307223456794,INFO ok,trusted,0,0.1,1.0,no_op,0
