t,cpu,err,log,source,y,p,trust,action,drift
0,37.499697456133106,0.00929718755125845,INFO ok,trusted,0,0.1,1.0,no_op,0
1,37.40907844367353,0.026004350508311225,INFO ok,trusted,0,0.1,1.0,no_op,0
2,41.77013475895688,0.030520705605372636,INFO ok,trusted,0,0.1,1.0,no_op,0
3,39.3925938963557,0.010780543797223574,INFO ok,trusted,0,0.1,1.0,no_op,0
4,45.70243872691339,0.023487617520143278,INFO ok,trusted,0,0.1,1.0,no_op,0
5,38.17160595006012,0.02870006100025837,INFO ok,trusted,0,0.1,1.0,no_op,0
6,39.10471173467567,0.015119314112808768,INFO ok,trusted,0,0.1,1.0,no_op,0
7,39.636355364699554,0.02836067614227259,INFO ok,trusted,0,0.1,1.0,no_op,0
8,48.118528832307845,0.032444200594115485,INFO ok,trusted,0,0.1,1.0,no_op,0
9,46.402669683676734,0.015215465722338502,INFO ok,trusted,0,0.1,1.0,no_op,0
10,47.13747973408668,0.0316164480232196,INFO ok,trusted,0,0.1,1.0,no_op,0
11,45.22251875415218,0.015622328122803798,INFO ok,trusted,0,0.1,1.0,no_op,0
12,51.71613495264283,0.029408100395914218,INFO ok,trusted,0,0.1,1.0,no_op,0
13,44.56002969188941,0.009031000838780612,INFO ok,trusted,0,0.1,1.0,no_op,0
14,50.17758025469811,0.031048384440922817,INFO ok,trusted,0,0.1,1.0,no_op,0
15,49.244826882222,0.015307725820645685,INFO ok,trusted,0,0.1,1.0,no_op,0
16,52.06093543054169,0.02299023588687258,INFO ok,trusted,0,0.1,1.0,no_op,0
17,53.58815776602789,0.023336285608734443,INFO ok,trusted,0,0.1,1.0,no_op,0
18,51.011311485785946,0.03247604823009028,INFO ok,trusted,0,0.1,1.0,no_op,0
19,54.62741237211752,0.02728350565649847,INFO ok,trusted,0,0.1,1.0,no_op,0
20,50.4236409137402,0.02767108379882349,INFO ok,trusted,0,0.1,1.0,no_op,0
21,52.74110798997692,0.007108244609993463,INFO ok,trusted,0,0.1,1.0,no_op,0
22,47.972976712838225,0.017697262596184118,INFO ok,trusted,0,0.1,1.0,no_op,0
23,56.3906855997405,0.0070058693956497504,INFO ok,trusted,0,0.1,1.0,no_op,0
24,52.012964008688805,0.03115815752447277,INFO ok,trusted,0,0.1,1.0,no_op,0
25,56.31308774506611,0.02022633626424601,INFO ok,trusted,0,0.1,1.0,no_op,0
26,57.27633934469315,0.00928116557604725,INFO ok,trusted,0,0.1,1.0,no_op,0
27,51.74737290404016,0.025626981744137314,INFO ok,trusted,0,0.1,1.0,no_op,0
28,49.598539713291714,0.04544645933753551,INFO ok,trusted,0,0.1,1.0,no_op,0
29,51.96483026572552,0.03406888101628257,INFO ok,trusted,0,0.1,1.0,no_op,0
30,52.679671141810246,0.011955314837245098,INFO ok,trusted,0,0.1,1.0,no_op,0
31,50.69008748937253,0.03027569224898747,INFO ok,trusted,0,0.1,1.0,no_op,0
32,57.234414052496945,0.02778320987225897,INFO ok,trusted,0,0.1,1.0,no_op,0
33,59.502307156808314,0.041596280400146936,INFO ok,trusted,0,0.1,1.0,no_op,0
34,56.150533095086,0.009241447353861466,INFO ok,trusted,0,0.1,1.0,no_op,0
35,55.16035397865927,0.03219978418603822,INFO ok,trusted,0,0.1,1.0,no_op,0
36,50.062411345389144,0.02815307195991712,INFO ok,trusted,0,0.1,1.0,no_op,0
37,52.18628266170276,0.024804479882113414,INFO ok,trusted,0,0.1,1.0,no_op,0
38,59.482348136487865,0.025207065073401962,INFO ok,trusted,0,0.1,1.0,no_op,0
39,58.36389865962671,0.020680110305145275,INFO ok,trusted,0,0.1,1.0,no_op,0
40,58.11113372932423,0.024318513365113575,INFO ok,trusted,0,0.1,1.0,no_op,0
41,58.8079574099831,0.028776899321289767,INFO ok,trusted,0,0.1,1.0,no_op,0
42,56.88296539890013,0.025607968680893153,INFO ok,trusted,0,0.1,1.0,no_op,0
43,58.30215527810307,0.027408108832142668,INFO ok,trusted,0,0.1,1.0,no_op,0
44,51.61416671907355,0.022009477893729004,INFO ok,trusted,0,0.1,1.0,no_op,0
45,56.279327354483335,0.03219405423276745,INFO ok,trusted,0,0.1,1.0,no_op,0
46,57.18591557679496,0.010728712748044497,INFO ok,trusted,0,0.1,1.0,no_op,0
47,52.02520169158497,0.019849966212967012,INFO ok,trusted,0,0.1,1.0,no_op,0
48,51.774363035209205,0.016865893243895733,INFO ok,trusted,0,0.1,1.0,no_op,0
49,53.585763612451956,0.0049711292323225496,INFO ok,trusted,0,0.1,1.0,no_op,0
50,58.47949171221411,0.025199094425040567,INFO ok,trusted,0,0.1,1.0,no_op,0
51,55.652438559045834,0.01359885709452653,INFO ok,trusted,0,0.1,1.0,no_op,0
52,52.41302334496501,0.02957169870327276,INFO ok,trusted,0,0.1,1.0,no_op,0
53,57.207900040495886,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
54,48.6777888202504,0.040810898427339495,INFO ok,trusted,0,0.1,1.0,no_op,0
55,50.22884973138966,0.0263223420135358,INFO ok,trusted,0,0.1,1.0,no_op,0
56,56.63103811954224,0.012131246580219633,INFO ok,trusted,0,0.1,1.0,no_op,0
57,48.622438213387376,0.01501150791427691,INFO ok,trusted,0,0.1,1.0,no_op,0
58,55.042826257819264,0.011982125262844395,INFO ok,trusted,0,0.1,1.0,no_op,0
59,53.52617689299549,0.02091654955656535,INFO ok,trusted,0,0.1,1.0,no_op,0
60,47.52288959331478,0.0315899128635094,INFO ok,trusted,0,0.1,1.0,no_op,0
61,51.029106849918854,0.01348805593738761,INFO ok,trusted,0,0.1,1.0,no_op,0
62,53.19592177299731,0.011468570174709215,INFO ok,trusted,0,0.1,1.0,no_op,0
63,52.41555841053203,0.006174554324056026,INFO ok,trusted,0,0.1,1.0,no_op,0
64,46.269588158089896,0.012646522577454872,INFO ok,trusted,0,0.1,1.0,no_op,0
65,52.12711304445391,0.029558219422878375,INFO ok,trusted,0,0.1,1.0,no_op,0
66,47.82518575143838,0.027669557527852523,INFO ok,trusted,0,0.1,1.0,no_op,0
67,51.55353051868164,0.023274950333887563,INFO ok,trusted,0,0.1,1.0,no_op,0
68,46.23430978738515,0.039270644908875316,INFO ok,trusted,0,0.1,1.0,no_op,0
69,46.36443065540835,0.012642932040361484,INFO ok,trusted,0,0.1,1.0,no_op,0
70,43.42857716967332,0.020254600913142788,INFO ok,trusted,0,0.1,1.0,no_op,0
71,40.415785798404386,0.017792597470347546,INFO ok,trusted,0,0.1,1.0,no_op,0
72,44.29730059936379,0.01839026992350943,INFO ok,trusted,0,0.1,1.0,no_op,0
73,38.58029555489237,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
74,45.27298659009299,0.0177963030638497,INFO ok,trusted,0,0.1,1.0,no_op,0
75,46.28680738439164,0.018198116845570326,INFO ok,trusted,0,0.1,1.0,no_op,0
76,36.87674509044939,0.012974799727205437,INFO ok,trusted,0,0.1,1.0,no_op,0
77,45.026947368091996,0.023435430673248138,INFO ok,trusted,0,0.1,1.0,no_op,0
78,42.69963035281736,0.010814218884275912,INFO ok,trusted,0,0.1,1.0,no_op,0
79,40.94618731567668,0.022448329458397948,INFO ok,trusted,0,0.1,1.0,no_op,0
80,42.47250861836039,0.012847964127517753,INFO ok,trusted,0,0.1,1.0,no_op,0
81,34.17665031740719,0.012777506058188986,INFO ok,trusted,0,0.1,1.0,no_op,0
