t,cpu,err,log,source,y,p,trust,action,drift
0,38.02266453908084,0.010622938232886238,INFO ok,trusted,0,0.1,1.0,no_op,0
1,42.519820320355606,0.030372558381689563,INFO ok,trusted,0,0.1,1.0,no_op,0
2,40.976723198927075,0.014945670137774876,INFO ok,trusted,0,0.1,1.0,no_op,0
3,42.606146377173346,0.035691167387257416,INFO ok,trusted,0,0.1,1.0,no_op,0
4,46.35772508457765,0.015291462368930243,INFO ok,trusted,0,0.1,1.0,no_op,0
5,40.73726207758247,0.03464408545976635,INFO ok,trusted,0,0.1,1.0,no_op,0
6,45.30892732713017,0.0376053176593268,INFO ok,trusted,0,0.1,1.0,no_op,0
7,47.62296636261977,0.02409832990424318,INFO ok,trusted,0,0.1,1.0,no_op,0
8,46.24247825957808,0.021603736104620495,INFO ok,trusted,0,0.1,1.0,no_op,0
9,44.0228904347774,0.022235717208174126,INFO ok,trusted,0,0.1,1.0,no_op,0
10,44.86048497337028,0.02955861636566059,INFO ok,trusted,0,0.1,1.0,no_op,0
11,42.42093550280708,0.0068441363571936625,INFO ok,trusted,0,0.1,1.0,no_op,0
12,48.38221026175127,0.025742869305970927,INFO ok,trusted,0,0.1,1.0,no_op,0
13,48.096768733934645,0.023742789647120573,INFO ok,trusted,0,0.1,1.0,no_op,0
14,44.23870539336906,0.01322223260852061,INFO ok,trusted,0,0.1,1.0,no_op,0
15,53.000294383173134,0.02140919690583443,INFO ok,trusted,0,0.1,1.0,no_op,0
16,46.28282711102799,0.013063941686683192,INFO ok,trusted,0,0.1,1.0,no_op,0
17,49.14881261044342,0.018559521098326343,INFO ok,trusted,0,0.1,1.0,no_op,0
18,51.56385545908922,0.024603084780873506,INFO ok,trusted,0,0.1,1.0,no_op,0
19,52.484817083882305,0.00695780826426577,INFO ok,trusted,0,0.1,1.0,no_op,0
20,48.686935596496205,0.010736122579514432,INFO ok,trusted,0,0.1,1.0,no_op,0
21,48.52159149577532,0.007902646256437584,INFO ok,trusted,0,0.1,1.0,no_op,0
22,50.551586665540434,0.01599400752173426,INFO ok,trusted,0,0.1,1.0,no_op,0
23,56.00755511620715,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
24,54.264190349539,0.008067153533263163,INFO ok,trusted,0,0.1,1.0,no_op,0
25,53.03791842256078,0.010018787921558869,INFO ok,trusted,0,0.1,1.0,no_op,0
26,49.88280807780701,0.011288102140741508,INFO ok,trusted,0,0.1,1.0,no_op,0
27,52.922071642403274,0.026756880580488515,INFO ok,trusted,0,0.1,1.0,no_op,0
28,51.92581338524175,0.024688429477804825,INFO ok,trusted,0,0.1,1.0,no_op,0
29,54.94017968355947,0.020888755421863383,INFO ok,trusted,0,0.1,1.0,no_op,0
30,56.21446278460182,0.010071802105717573,INFO ok,trusted,0,0.1,1.0,no_op,0
31,55.918903726279254,0.022779663770232248,INFO ok,trusted,0,0.1,1.0,no_op,0
32,51.25485616523749,0.026817715570358183,INFO ok,trusted,0,0.1,1.0,no_op,0
33,55.4384502390044,0.01636889496706578,INFO ok,trusted,0,0.1,1.0,no_op,0
34,59.52016723459724,0.020784492248741404,INFO ok,trusted,0,0.1,1.0,no_op,0
35,50.426697758643854,0.043875669721080854,INFO ok,trusted,0,0.1,1.0,no_op,0
36,53.704650978422364,0.023682496161156752,INFO ok,trusted,0,0.1,1.0,no_op,0
37,54.20433443783162,0.04061211131197209,INFO ok,trusted,0,0.1,1.0,no_op,0
38,53.347032542749204,0.012005278224929826,INFO ok,trusted,0,0.1,1.0,no_op,0
39,52.51664736373748,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
40,55.10301007594471,0.012110507855075532,INFO ok,trusted,0,0.1,1.0,no_op,0
41,58.798640574926154,0.000489567444819615,INFO ok,trusted,0,0.1,1.0,no_op,0
42,54.67430867526117,0.003910801441183161,INFO ok,trusted,0,0.1,1.0,no_op,0
43,55.020401084710414,0.02618019861876294,INFO ok,trusted,0,0.1,1.0,no_op,0
