t,cpu,err,log,source,y,p,trust,action,drift
0,40.34454351940465,0.023513449629075495,INFO ok,trusted,0,0.5,1.0,scale_up,0
1,36.69348742618833,0.01945292813135764,INFO ok,trusted,0,0.49875000260416025,1.0,scale_up,0
2,42.01882104558272,0.023178672866226584,INFO ok,trusted,0,0.5146575045543361,1.0,scale_up,0
3,45.228543384271724,0.01140558238651087,INFO ok,trusted,0,0.4816713255658368,1.0,scale_up,0
4,45.262748417786156,0.017976421833143068,INFO ok,trusted,0,0.47953085852870797,1.0,scale_up,0
5,42.84388990450353,0.039826106112451506,INFO ok,trusted,0,0.5549389656352118,1.0,scale_up,0
6,41.2778036522584,0.029734203582124082,INFO ok,trusted,0,0.4978642049183774,1.0,scale_up,0
7,43.31043954268166,0.025546460002319367,INFO ok,trusted,0,0.482990652463665,1.0,scale_up,0
8,44.640541651918824,0.007913173683804318,INFO ok,trusted,0,0.4823036375133814,1.0,scale_up,0
9,42.654442611200146,0.01668842089694606,INFO ok,trusted,0,0.48375784636249675,1.0,scale_up,0
10,47.04175905257236,0.02954118831929265,INFO ok,trusted,0,0.4508481745302722,1.0,scale_up,0
11,47.93421050518569,0.013888578671918422,INFO ok,trusted,0,0.42237630207144256,1.0,scale_up,0
12,45.17629205412065,0.03055753628611674,INFO ok,trusted,0,0.4673070057245128,1.0,scale_up,0
13,43.54089752243512,0.011399176061805403,INFO ok,trusted,0,0.4792375853912416,1.0,scale_up,0
14,50.06304541892631,0.02297351797460443,INFO ok,trusted,0,0.3790058802718885,1.0,no_op,0
15,50.42349088712393,0.019948458614699353,INFO ok,trusted,0,0.3691583293480288,1.0,no_op,0
16,47.967134520512666,0.01464897200741917,INFO ok,trusted,0,0.4061296089146579,1.0,scale_up,0
17,50.79738085403939,0.01794675839648728,INFO ok,trusted,0,0.3535670146381198,1.0,no_op,0
18,54.507390236330906,0.008113275698254483,INFO ok,trusted,0,0.2709446467628959,1.0,no_op,0
19,51.9672258598742,0.018945628459988595,INFO ok,trusted,0,0.34585852323698496,1.0,no_op,0
20,51.05239543627967,0.03249572525840451,INFO ok,trusted,0,0.39851037868923794,1.0,no_op,0
21,48.743250135711,0.03759669927310376,INFO ok,trusted,0,0.4435493176909984,1.0,scale_up,0
22,48.10810011812891,0.011511448277898198,INFO ok,trusted,0,0.4235179890206077,1.0,scale_up,0
23,53.97726075766657,0.0030046634020386015,INFO ok,trusted,0,0.27942827632513306,1.0,no_op,0
24,53.544641548927345,0.019366151598169932,INFO ok,trusted,0,0.3076831544014874,1.0,no_op,0
25,55.714195588028424,0.02336027505792548,INFO ok,trusted,0,0.2703195412481409,1.0,no_op,0
26,53.476070194407285,0.033705681268788944,INFO ok,trusted,0,0.33945644974345957,1.0,no_op,0
27,53.34096153656437,0.02026915427315779,INFO ok,trusted,0,0.3213490940707705,1.0,no_op,0
28,58.45288489473354,0.013774212027080979,INFO ok,trusted,0,0.20944554875992624,1.0,no_op,0
29,56.24941426299324,0.047785507717159156,INFO ok,trusted,0,0.29887919891204295,1.0,no_op,0
30,56.06670781126679,0.023717656858458436,INFO ok,trusted,0,0.2750601986233122,1.0,no_op,0
31,51.51360640930289,0.02298492383076106,INFO ok,trusted,0,0.3869872570851499,1.0,no_op,0
32,52.36162823840172,0.01076224384339916,INFO ok,trusted,0,0.3625868669805268,1.0,no_op,0
33,52.78163060182493,0.02066887411763767,INFO ok,trusted,0,0.3514500895826729,1.0,no_op,0
34,58.62701424310277,0.03351542106730816,INFO ok,trusted,0,0.2175253688091681,1.0,no_op,0
35,58.79113500873527,0.024784629783682104,INFO ok,trusted,0,0.21502310534890498,1.0,no_op,0
36,54.65883784856455,0.02393146885462044,INFO ok,trusted,0,0.3155237504073183,1.0,no_op,0
37,50.471162921803746,0.026601067272383774,INFO ok,trusted,0,0.4345562645914288,1.0,scale_up,0
38,59.68530513885672,0.0,INFO ok,trusted,0,0.19804220206429193,1.0,no_op,0
39,53.44697430368544,0.018844626836294617,INFO ok,trusted,0,0.35176973008486834,1.0,no_op,0
40,55.0018463237668,0.01466795828950218,INFO ok,trusted,0,0.3055601265044343,1.0,no_op,0
41,55.908478813488614,0.008630529550936938,INFO ok,trusted,0,0.2758988948004457,1.0,no_op,0
42,54.153294232677325,0.00852880901423237,INFO ok,trusted,0,0.32028027740222315,1.0,no_op,0
43,51.22499977389114,0.021915783404427062,INFO ok,trusted,0,0.4280825432737693,1.0,scale_up,0
44,53.82547101274128,0.017374186939773464,INFO ok,trusted,0,0.3361679564824117,1.0,no_op,0
45,57.650091790173235,0.019779482401601472,INFO ok,trusted,0,0.23099759353217877,1.0,no_op,0
46,52.329084261099744,0.02851891209470505,INFO ok,trusted,0,0.40720016232841993,1.0,scale_up,0
47,58.96867514556709,0.0074551449159102195,INFO ok,trusted,0,0.18671278724782805,1.0,no_op,0
48,55.99196869966608,0.023887557768175877,INFO ok,trusted,0,0.28445798429925223,1.0,no_op,0
49,56.21698859358591,0.001132177799065378,INFO ok,trusted,0,0.2485264780979343,1.0,no_op,0
50,53.85340055286252,0.03568303551162453,INFO ok,trusted,0,0.3804472525701449,1.0,no_op,0
51,55.49896511139857,0.004641309385780805,INFO ok,trusted,0,0.27483654334394214,1.0,no_op,0
52,52.81993964932851,0.028468994988632347,INFO ok,trusted,0,0.40138665142776214,1.0,scale_up,0
53,49.9717814854497,0.02310362368451384,INFO ok,trusted,0,0.49969393410073437,1.0,scale_up,0
54,48.94517910027123,0.016712071316251048,INFO ok,trusted,0,0.5289978440804594,1.0,scale_up,0
55,53.78996616623054,0.025700449756753174,INFO ok,trusted,0,0.3532934687106752,1.0,no_op,0
56,46.96365850259728,0.030171839816938543,INFO ok,trusted,0,0.6236565748362639,1.0,restart_service,0
57,53.15095613056841,0.008016231480064518,INFO ok,trusted,0,0.3587889958032622,1.0,no_op,0
58,51.99516221107959,0.03985494814667061,INFO ok,trusted,0,0.4308404412317995,1.0,scale_up,0
59,47.447007858404646,0.013084704802849784,INFO ok,trusted,0,0.5876958586541305,1.0,scale_up,0
60,52.77671560737323,0.01590742727023108,INFO ok,trusted,0,0.3724988853842668,1.0,no_op,0
61,49.47883450583994,0.026193035986590993,INFO ok,trusted,0,0.5089362640767504,1.0,scale_up,0
62,44.42341946726762,0.02815327419788548,INFO ok,trusted,0,0.6963109030533354,1.0,restart_service,0
63,46.16274553510573,0.04170428906192572,INFO ok,trusted,0,0.6121173581169189,1.0,restart_service,0
64,48.27533671342014,0.0007067540571374965,INFO ok,trusted,0,0.5634604636865429,1.0,scale_up,0
65,42.97810471612307,0.01503949828694865,INFO ok,trusted,0,0.7051615514383193,1.0,restart_service,0
66,44.800501147937474,0.015879041417569732,INFO ok,trusted,0,0.6246201792759389,1.0,restart_service,0
67,44.52756850361702,0.018333196054921858,INFO ok,trusted,0,0.6185273450237999,1.0,restart_service,0
68,46.2688164110644,0.015479012122835721,INFO ok,trusted,0,0.5522251548804628,1.0,scale_up,0
69,44.375065785167685,0.023167104771054648,INFO ok,trusted,0,0.6031813311975663,1.0,restart_service,0
70,47.658063181175145,0.03587680565155002,INFO ok,trusted,0,0.5113899457351657,1.0,scale_up,0
71,39.755008677732086,0.02355730887538319,INFO ok,trusted,0,0.6927110586133598,1.0,restart_service,0
72,45.64026804477611,0.015337641055121816,INFO ok,trusted,0,0.529032791953281,1.0,scale_up,0
73,44.08118907802565,0.02165117210591866,INFO ok,trusted,0,0.5526095631458758,1.0,scale_up,0
74,44.53424512442659,0.01944888024632172,INFO ok,trusted,0,0.5319099627084568,1.0,scale_up,0
75,44.826262503103926,0.028603259534202716,INFO ok,trusted,0,0.5156992817939297,1.0,scale_up,0
76,38.59241269297806,0.010363788874344235,INFO ok,trusted,0,0.6211011137696238,1.0,restart_service,0
77,41.252053396804584,0.018739925544558427,INFO ok,trusted,0,0.5378560352364478,1.0,scale_up,0
78,39.88285707314813,0.019508142059895275,INFO ok,trusted,0,0.5347199872684607,1.0,scale_up,0
79,36.437082080683986,0.0298803082497793,INFO ok,trusted,0,0.5480237292808424,1.0,scale_up,0
80,39.14196733910149,0.02431606753072576,INFO ok,trusted,0,0.4833462359413432,1.0,scale_up,0
81,38.01627134134291,0.00426811475744748,INFO ok,trusted,0,0.4766628855452848,1.0,scale_up,0
82,38.00031501430388,0.023946535054080374,INFO ok,trusted,0,0.4463699403493678,1.0,scale_up,0
83,37.45593109897608,0.010517452478785003,INFO ok,trusted,0,0.4216890819703559,1.0,scale_up,0
84,35.47042622382943,0.008991745543686128,INFO ok,trusted,0,0.3948932670342334,1.0,no_op,0
85,33.81235990951047,0.021100797978362677,INFO ok,trusted,0,0.3796214998243421,1.0,no_op,0
86,39.21246745692947,0.029524485011280882,INFO ok,trusted,0,0.3865783698369638,1.0,no_op,0
87,39.110842281149814,0.02361507888520585,INFO ok,trusted,0,0.36708649505726676,1.0,no_op,0
88,30.831427468674466,0.027230198333777808,INFO ok,trusted,0,0.3165052407210925,1.0,no_op,0
89,35.28831834285254,0.015869432819377916,INFO ok,trusted,0,0.3179098221953069,1.0,no_op,0
90,37.457496710154544,0.01852879646335519,INFO ok,trusted,0,0.3235410352388323,1.0,no_op,0
91,30.875730834676066,0.021098738532001858,INFO ok,trusted,0,0.2677598320166523,1.0,no_op,0
92,31.478574313949963,0.02592381697492558,INFO ok,trusted,0,0.26405199572420535,1.0,no_op,0
93,33.11262192456917,0.02401556800936517,INFO ok,trusted,0,0.26676903278500697,1.0,no_op,0
94,28.34263220623971,0.018606147240214907,INFO ok,trusted,0,0.21700328051164033,1.0,no_op,0
95,28.842180883601927,0.014626089257310898,INFO ok,trusted,0,0.2132941428614805,1.0,no_op,0
96,27.92564111487654,0.010853916696550756,INFO ok,trusted,0,0.19803123701283346,1.0,no_op,0
97,33.71701317746883,0.04147028833468317,INFO ok,trusted,0,0.2670506812294001,1.0,no_op,0
98,32.11154813671744,0.02191914175023972,INFO ok,trusted,0,0.23070653589243711,1.0,no_op,0
99,25.31064451181155,0.025997194600304568,INFO ok,trusted,0,0.16593758315188223,1.0,no_op,0
100,27.855519228692888,0.0034362852549092646,INFO ok,trusted,0,0.18529567813369952,1.0,no_op,0
101,28.13584240682258,0.011588691270854557,INFO ok,trusted,0,0.18310580198452528,1.0,no_op,0
102,24.913343018177272,0.004563082469348487,INFO ok,trusted,0,0.1502445116708644,1.0,no_op,0
103,30.88661475416744,0.03130512568978602,INFO ok,trusted,0,0.21733333819439374,1.0,no_op,0
104,27.25198426726095,0.026525973141834035,INFO ok,trusted,0,0.1744569764478415,1.0,no_op,0
105,22.452967673356618,0.045579116740859155,INFO ok,trusted,0,0.13748326847868272,1.0,no_op,0
106,27.446380156907,0.009363248238879646,INFO ok,trusted,0,0.17303461291667244,1.0,no_op,0
107,23.599660429371976,0.028589724133591718,INFO ok,trusted,0,0.1403082012536723,1.0,no_op,0
108,24.22375486169579,0.007233064293171559,INFO ok,trusted,0,0.14329777707997077,1.0,no_op,0
109,27.128034992567876,0.004684573853992386,INFO ok,trusted,0,0.16631996866792323,1.0,no_op,0
110,23.130311899444184,0.00790165305504125,INFO ok,trusted,0,0.13024205621118054,1.0,no_op,0
111,21.55743185361949,0.01671796772656893,INFO ok,trusted,0,0.1215734458462434,1.0,no_op,0
112,23.32940209690082,0.036685337842711815,INFO ok,trusted,0,0.14565178010028074,1.0,no_op,0
113,28.420568372439234,0.026739942142771388,INFO ok,trusted,0,0.18715050958257606,1.0,no_op,0
114,25.996956327905743,0.016006671153306257,INFO ok,trusted,0,0.15814443902008074,1.0,no_op,0
115,23.90866628385646,0.04279160157295901,INFO ok,trusted,0,0.14725969807717268,1.0,no_op,0
116,23.816623228376486,0.02251686048442238,INFO ok,trusted,0,0.13960560602167127,1.0,no_op,0
117,22.86112288289932,0.021091618732867183,INFO ok,trusted,0,0.1315451697450679,1.0,no_op,0
118,29.58352115807189,0.010226268450958044,INFO ok,trusted,0,0.19621030997660063,1.0,no_op,0
119,26.403037959840717,0.025826325018951202,INFO ok,trusted,0,0.1635914828529749,1.0,no_op,0
120,20.41300761190205,0.03200502677047857,INFO ok,trusted,0,0.11203102845719133,1.0,no_op,0
121,21.824880446157245,0.020268473388251173,INFO ok,trusted,0,0.12227765151938765,1.0,no_op,0
122,24.24834092365082,0.01664865448399282,INFO ok,trusted,0,0.14316591809859788,1.0,no_op,0
123,22.449561454490556,0.01950066919688502,INFO ok,trusted,0,0.12762621462931972,1.0,no_op,0
124,27.687050461919362,0.019976519773657914,INFO ok,trusted,0,0.17842856382616207,1.0,no_op,0
125,23.92975835584923,0.004781265899635163,INFO ok,trusted,0,0.1379442906077352,1.0,no_op,0
126,22.28577651939616,0.016014577675104898,INFO ok,trusted,0,0.12454658354614509,1.0,no_op,0
127,24.533818315304128,0.01677826828119264,INFO ok,trusted,0,0.1450330781413359,1.0,no_op,0
128,25.665756353260008,0.008105137010661245,INFO ok,trusted,0,0.15280086738955634,1.0,no_op,0
129,23.236578535478905,0.03108939041974395,INFO ok,trusted,0,0.13821503471189078,1.0,no_op,0
130,31.238695661632093,0.019496927787014746,INFO ok,trusted,0,0.2233024952547653,1.0,no_op,0
131,24.54509329763079,0.0326831019776736,INFO ok,trusted,0,0.14913233662382178,1.0,no_op,0
132,24.124428712709715,0.031132626373820936,INFO ok,trusted,0,0.14286980235406957,1.0,no_op,0
133,25.026669041965764,0.017401908354916337,INFO ok,trusted,0,0.14848493575263985,1.0,no_op,0
134,31.2535308630494,0.03646374473307465,INFO ok,trusted,0,0.22877577516118414,1.0,no_op,0
135,32.07677231952028,0.029139406949742708,INFO ok,trusted,0,0.23498641477763915,1.0,no_op,0
136,31.98019477294406,0.03308475631728576,INFO ok,trusted,0,0.23028754695633263,1.0,no_op,0
137,32.603137599514994,0.02965653119487903,INFO ok,trusted,0,0.2373260962170813,1.0,no_op,0
138,27.872903589713644,0.03535467032405169,INFO ok,trusted,0,0.1677143026871526,1.0,no_op,0
139,29.781096954762862,0.003954131875206393,INFO ok,trusted,0,0.2136513048625316,1.0,no_op,0
140,29.407646202797892,0.03305686507788511,INFO ok,trusted,0,0.18790661267293182,1.0,no_op,0
141,34.51069892893555,0.021511953209752258,INFO ok,trusted,0,0.2712586464000378,1.0,no_op,0
142,35.77527472808708,0.014082850174232879,INFO ok,trusted,0,0.299687109944993,1.0,no_op,0
143,32.087970488546176,0.024185572848211226,INFO ok,trusted,0,0.22799048030387217,1.0,no_op,0
144,31.04463804224498,0.032796345382011025,INFO ok,trusted,0,0.2057764594845293,1.0,no_op,0
145,31.20169644434741,0.026522368211221538,INFO ok,trusted,0,0.21028284241536394,1.0,no_op,0
146,37.941302040899686,0.015812536177803822,INFO ok,trusted,0,0.3412592662265045,1.0,no_op,0
147,29.859295035827788,0.011559021453935782,INFO ok,trusted,0,0.200098630577403,1.0,no_op,0
148,30.955674066347456,0.021288306906852225,INFO ok,trusted,0,0.20847276286186772,1.0,no_op,0
149,39.90964224946302,0.00949862739399658,INFO ok,trusted,0,0.3872503919220411,1.0,no_op,0
150,31.58039481731745,0.021730353423169944,INFO ok,trusted,0,0.2164508495650721,1.0,no_op,0
151,39.24039159586481,0.030405211489345538,INFO ok,trusted,0,0.3585078279058437,1.0,no_op,0
152,38.136700681162424,0.013129095971779768,INFO ok,trusted,0,0.34348793457233895,1.0,no_op,0
153,38.074225302869195,0.01442643985817296,INFO ok,trusted,0,0.33841422906198804,1.0,no_op,0
154,40.272232604643804,0.031155902603004826,INFO ok,trusted,0,0.38098308781786266,1.0,no_op,0
155,34.17547697843908,0.038586457127027435,INFO ok,trusted,0,0.24644772131397222,1.0,no_op,0
156,42.05274544456928,0.0265028249262914,INFO ok,trusted,0,0.4172665791159379,1.0,scale_up,0
157,42.49713123527625,0.03108510717241725,INFO ok,trusted,0,0.4178467357241302,1.0,scale_up,0
158,44.222905759643794,0.023989192008231155,INFO ok,trusted,0,0.46702174300755656,1.0,scale_up,0
159,43.54394740927176,0.021248758410679035,INFO ok,trusted,0,0.45412953171980863,1.0,scale_up,0
160,39.831476221809496,0.01788468665220839,INFO ok,trusted,0,0.37360960097639845,1.0,no_op,0
161,42.15436887820073,0.035422548366923476,INFO ok,trusted,0,0.3894371767622186,1.0,no_op,0
162,46.69754779287793,0.027320721508504398,INFO ok,trusted,0,0.5084701017451101,1.0,scale_up,0
163,45.599812541028754,0.019228681891245273,INFO ok,trusted,0,0.5021076942120558,1.0,scale_up,0
164,39.885193624797466,0.012855005278388683,INFO ok,trusted,0,0.3863942545160279,1.0,no_op,0
165,40.28854585551381,0.029009378622550732,INFO ok,trusted,0,0.3501600002961092,1.0,no_op,0
166,48.21244581084861,0.008204984752487057,INFO ok,trusted,0,0.5917121542284101,1.0,scale_up,0
167,47.63255841632642,0.025446385869553025,INFO ok,trusted,0,0.5238736932985149,1.0,scale_up,0
168,45.991047730069596,0.020608108159376574,INFO ok,trusted,0,0.49163005452854663,1.0,scale_up,0
169,48.848367886037735,0.01354530990222161,INFO ok,trusted,0,0.5684419106596147,1.0,scale_up,0
170,45.92714059754196,0.03539830041633926,INFO ok,trusted,0,0.4546145566489194,1.0,scale_up,0
171,51.78720052287603,0.03910410526514295,INFO ok,trusted,0,0.5570735757937784,1.0,scale_up,0
172,46.191337600464706,0.038963256471674285,INFO ok,trusted,0,0.40815040018288473,1.0,scale_up,0
173,50.70522366613457,0.033031433309380326,INFO ok,trusted,0,0.511274446472399,1.0,scale_up,0
174,54.30083020177073,0.03392746842735235,INFO ok,trusted,0,0.5623807559860948,1.0,scale_up,0
175,53.677169072687164,0.022625459178274906,INFO ok,trusted,0,0.5961468311883026,1.0,scale_up,0
176,45.83992343300894,0.03838852406730364,INFO ok,trusted,0,0.34111113993541514,1.0,no_op,0
177,52.05657855465255,0.023863326313723954,INFO ok,trusted,0,0.5408192755064885,1.0,scale_up,0
178,55.95532811885556,0.026692074581011842,INFO ok,trusted,0,0.578277199901954,1.0,scale_up,0
179,56.501376690494574,0.03225530918522827,INFO ok,trusted,0,0.5254772184272667,1.0,scale_up,0
180,54.879338824410674,0.014846184542721807,INFO ok,trusted,0,0.6199200429738669,1.0,restart_service,0
181,47.64073515118399,0.023734814746294006,INFO ok,trusted,0,0.42497675320963785,1.0,scale_up,0
182,54.94142034752606,0.019117333050578916,INFO ok,trusted,0,0.5642543875431069,1.0,scale_up,0
183,53.455335639070164,0.027972745420564278,INFO ok,trusted,0,0.45973532122427835,1.0,scale_up,0
184,56.96575528127765,0.03316185404275088,INFO ok,trusted,0,0.45156417079429995,1.0,scale_up,0
185,55.57809357214509,0.028563217528560565,INFO ok,trusted,0,0.45368977263548466,1.0,scale_up,0
186,57.23838171023394,0.021817754425169703,INFO ok,trusted,0,0.5211156489090361,1.0,scale_up,0
187,53.14398876243916,0.019281623121823264,INFO ok,trusted,0,0.4840957150158446,1.0,scale_up,0
188,58.70598642965096,0.016362548738966465,INFO ok,trusted,0,0.5580681814147079,1.0,scale_up,0
189,54.171734478840456,0.013800158988025227,INFO ok,trusted,0,0.5169744286001637,1.0,scale_up,0
190,53.88955195115256,0.03006096685510619,INFO ok,trusted,0,0.368255213044893,1.0,no_op,0
191,58.338502584101064,0.03916359225874218,INFO ok,trusted,0,0.32007793262811324,1.0,no_op,0
192,57.59818327456213,0.02829400191828802,INFO ok,trusted,0,0.38787957765786424,1.0,no_op,0
193,52.251042492809454,0.027444168219770426,INFO ok,trusted,0,0.34897629555772086,1.0,no_op,0
194,54.966909076279336,0.006076020630328685,INFO ok,trusted,0,0.567715316003426,1.0,scale_up,0
195,51.53894212780206,0.02144248475576512,INFO ok,trusted,0,0.3846936895075011,1.0,no_op,0
196,59.894126104162225,0.00882893398223997,INFO ok,trusted,0,0.5327985883650346,1.0,scale_up,0
197,51.19540093067366,0.022933056278434547,INFO ok,trusted,0,0.3567686543155176,1.0,no_op,0
198,51.42998951815633,0.031071638650259914,INFO ok,trusted,0,0.2974572638484848,1.0,no_op,0
199,58.45166231523461,0.014100974952236224,INFO ok,trusted,0,0.4458008201230698,1.0,scale_up,0
200,56.40348006244337,0.03374795563927095,INFO ok,trusted,0,0.2837023342008396,1.0,no_op,0
201,51.65224440736864,0.00553220450075107,INFO ok,trusted,0,0.47776413023477715,1.0,scale_up,0
202,50.70839519958192,0.028811167909339012,INFO ok,trusted,0,0.2969690660099258,1.0,no_op,0
203,55.5104147370768,0.018694466711378744,INFO ok,trusted,0,0.3683984618399202,1.0,no_op,0
204,55.0492829876151,0.02763037667250033,INFO ok,trusted,0,0.30224005212562144,1.0,no_op,0
205,52.482748119078366,0.022855728177373004,INFO ok,trusted,0,0.32525805549928455,1.0,no_op,0
