t,cpu,err,log,source,y,p,trust,action,drift
0,41.08182601638026,0.03560223346387958,INFO ok,trusted,0,0.1,1.0,no_op,0
1,44.88131733833215,0.0012289425964059943,INFO ok,trusted,0,0.1,1.0,no_op,0
2,45.89413561682919,0.044872331206821506,INFO ok,trusted,0,0.1,1.0,no_op,0
3,36.92895935284942,0.00788223889274216,INFO ok,trusted,0,0.1,1.0,no_op,0
4,39.62879595051224,0.016071135047924068,INFO ok,trusted,0,0.1,1.0,no_op,0
5,43.17489593282947,0.029456424526269925,INFO ok,trusted,0,0.1,1.0,no_op,0
6,44.77816837654051,0.01329342662694124,INFO ok,trusted,0,0.1,1.0,no_op,0
7,46.56411377538194,0.024886700659266993,INFO ok,trusted,0,0.1,1.0,no_op,0
8,40.729199615609176,0.0062179512534332095,INFO ok,trusted,0,0.1,1.0,no_op,0
9,45.018274137857006,0.002315641221802632,INFO ok,trusted,0,0.1,1.0,no_op,0
10,48.88367767338448,0.027627303060211793,INFO ok,trusted,0,0.1,1.0,no_op,0
11,43.260008157088635,0.017494457041755035,INFO ok,trusted,0,0.1,1.0,no_op,0
12,47.71503121269738,0.02900405522252464,INFO ok,trusted,0,0.1,1.0,no_op,0
13,50.97913653357034,0.021131733057639317,INFO ok,trusted,0,0.1,1.0,no_op,0
14,46.39004127373592,0.018694800778716693,INFO ok,trusted,0,0.1,1.0,no_op,0
15,48.8722339520939,0.02870006923081435,INFO ok,trusted,0,0.1,1.0,no_op,0
16,44.110074182274445,0.02899281668683274,INFO ok,trusted,0,0.1,1.0,no_op,0
17,44.85303817275794,0.025141644952536492,INFO ok,trusted,0,0.1,1.0,no_op,0
18,49.769613825983285,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
19,51.472779044326735,0.013654812389103982,INFO ok,trusted,0,0.1,1.0,no_op,0
20,53.86615891301558,0.02104761735637206,INFO ok,trusted,0,0.1,1.0,no_op,0
21,46.18696577115691,0.01460992772363235,INFO ok,trusted,0,0.1,1.0,no_op,0
22,55.14579496649016,0.021601442192517327,INFO ok,trusted,0,0.1,1.0,no_op,0
23,55.81152699064549,0.028800635077596365,INFO ok,trusted,0,0.1,1.0,no_op,0
24,55.05117916306362,0.011651410235494179,INFO ok,trusted,0,0.1,1.0,no_op,0
25,50.51714446156499,0.02277626666775745,INFO ok,trusted,0,0.1,1.0,no_op,0
26,52.99963546574268,0.043059503527856355,INFO ok,trusted,0,0.1,1.0,no_op,0
27,50.109072199378524,0.006528274175484506,INFO ok,trusted,0,0.1,1.0,no_op,0
28,50.07964756217601,0.032781810699866284,INFO ok,trusted,0,0.1,1.0,no_op,0
29,50.52030322014599,0.012037400716554566,INFO ok,trusted,0,0.1,1.0,no_op,0
30,50.005160603880185,0.031032488555567256,INFO ok,trusted,0,0.1,1.0,no_op,0
31,50.96603760253031,0.03660671898929824,INFO ok,trusted,0,0.1,1.0,no_op,0
32,56.92082207978414,0.02384640310209568,INFO ok,trusted,0,0.1,1.0,no_op,0
33,54.0505054917101,0.024251531488118455,INFO ok,trusted,0,0.1,1.0,no_op,0
34,59.28862864861045,0.02460156073201131,INFO ok,trusted,0,0.1,1.0,no_op,0
35,56.05764715164427,0.012574890347865035,INFO ok,trusted,0,0.1,1.0,no_op,0
36,59.37184199147484,0.03327318849359433,INFO ok,trusted,0,0.1,1.0,no_op,0
37,57.558307061544355,0.005200944950361457,INFO ok,trusted,0,0.1,1.0,no_op,0
38,50.764536658740035,0.02011158551889341,INFO ok,trusted,0,0.1,1.0,no_op,0
39,58.79049162713092,0.022774385947409048,INFO ok,trusted,0,0.1,1.0,no_op,0
40,57.50707821652844,0.024241454468263063,INFO ok,trusted,0,0.1,1.0,no_op,0
41,55.5064588053812,0.029265642348175695,INFO ok,trusted,0,0.1,1.0,no_op,0
42,53.70938396066984,0.015546636442409036,INFO ok,trusted,0,0.1,1.0,no_op,0
43,52.42859669066234,0.021040919986751984,INFO ok,trusted,0,0.1,1.0,no_op,0
44,55.3559706302574,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
45,59.53412163168295,0.016483498401698035,INFO ok,trusted,0,0.1,1.0,no_op,0
46,53.39973636232006,0.022251365095029188,INFO ok,trusted,0,0.1,1.0,no_op,0
47,56.413417524125144,0.00844890459666714,INFO ok,trusted,0,0.1,1.0,no_op,0
48,52.49154360120915,0.027304181273103106,INFO ok,trusted,0,0.1,1.0,no_op,0
49,55.74498008807404,0.016486617753346547,INFO ok,trusted,0,0.1,1.0,no_op,0
50,52.76948903484177,0.01805315263495453,INFO ok,trusted,0,0.1,1.0,no_op,0
51,52.88028094939106,0.01132490827160027,INFO ok,trusted,0,0.1,1.0,no_op,0
52,50.702205007113854,0.024138849008631787,INFO ok,trusted,0,0.1,1.0,no_op,0
53,54.125980074810066,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
54,57.292227806742304,0.02107737809250514,INFO ok,trusted,0,0.1,1.0,no_op,0
55,56.24357165486134,0.028229365699461287,INFO ok,trusted,0,0.1,1.0,no_op,0
56,50.021736714384176,0.02048537612832161,INFO ok,trusted,0,0.1,1.0,no_op,0
57,53.379717054086655,0.018601744386557567,INFO ok,trusted,0,0.1,1.0,no_op,0
58,46.802250549987114,0.03225402966611679,INFO ok,trusted,0,0.1,1.0,no_op,0
59,47.16091231140253,0.01502645097446355,INFO ok,trusted,0,0.1,1.0,no_op,0
60,48.75833456168784,0.036793959765399474,INFO ok,trusted,0,0.1,1.0,no_op,0
61,49.743947475868524,0.018654590213973112,INFO ok,trusted,0,0.1,1.0,no_op,0
62,48.54525107447645,0.017016103915883832,INFO ok,trusted,0,0.1,1.0,no_op,0
63,44.779046347553624,0.019357924442846026,INFO ok,trusted,0,0.1,1.0,no_op,0
64,43.453752880779504,0.01613261933209414,INFO ok,trusted,0,0.1,1.0,no_op,0
65,48.05753471947897,0.015702110792298298,INFO ok,trusted,0,0.1,1.0,no_op,0
66,45.23281151720626,0.036723573690058395,INFO ok,trusted,0,0.1,1.0,no_op,0
67,46.24280137671256,0.0047101434511535815,INFO ok,trusted,0,0.1,1.0,no_op,0
68,44.40593704879393,0.026343307869592873,INFO ok,trusted,0,0.1,1.0,no_op,0
69,49.447660303156425,0.019200460272720054,INFO ok,trusted,0,0.1,1.0,no_op,0
70,49.35573835718599,0.00558151945445238,INFO ok,trusted,0,0.1,1.0,no_op,0
71,45.8355351993867,0.021077657461622185,INFO ok,trusted,0,0.1,1.0,no_op,0
72,39.12963689710537,0.02258600237549214,INFO ok,trusted,0,0.1,1.0,no_op,0
73,46.98842431188281,0.011119437595596984,INFO ok,trusted,0,0.1,1.0,no_op,0
74,40.60594414738924,0.017114898643247674,INFO ok,trusted,0,0.1,1.0,no_op,0
75,41.602213152887366,0.019814205670948822,INFO ok,trusted,0,0.1,1.0,no_op,0
76,37.95624751030851,0.026614243765521416,INFO ok,trusted,0,0.1,1.0,no_op,0
77,38.75541947599952,0.02592691097996169,INFO ok,trusted,0,0.1,1.0,no_op,0
78,44.43839861491677,0.008913035602412174,INFO ok,trusted,0,0.1,1.0,no_op,0
79,44.59481493447778,0.031064414567036836,INFO ok,trusted,0,0.1,1.0,no_op,0
80,42.755604155382755,0.017390010644436793,INFO ok,trusted,0,0.1,1.0,no_op,0
81,42.92050769667871,0.009270344840578258,INFO ok,trusted,0,0.1,1.0,no_op,0
82,42.55450847078738,0.027807382720967767,INFO ok,trusted,0,0.1,1.0,no_op,0
83,39.09288305631849,0.03942549015845058,INFO ok,trusted,0,0.1,1.0,no_op,0
84,32.219893685370415,0.03898732076205827,INFO ok,trusted,0,0.1,1.0,no_op,0
85,38.08134396747037,0.021660388787661057,INFO ok,trusted,0,0.1,1.0,no_op,0
86,39.882037202440245,0.0014204912967998896,INFO ok,trusted,0,0.1,1.0,no_op,0
87,34.934304519658866,0.01012066774416516,INFO ok,trusted,0,0.1,1.0,no_op,0
88,29.92575455613899,0.008519560408099376,INFO ok,trusted,0,0.1,1.0,no_op,0
89,31.06348867851395,0.026585393687485685,INFO ok,trusted,0,0.1,1.0,no_op,0
90,29.473513207070066,0.03200293581919654,INFO ok,trusted,0,0.1,1.0,no_op,0
91,32.06740097097743,0.02108174021384877,INFO ok,trusted,0,0.1,1.0,no_op,0
92,33.21498206529516,0.008847654488701305,INFO ok,trusted,0,0.1,1.0,no_op,0
93,32.09013228146705,0.003151122871791992,INFO ok,trusted,0,0.1,1.0,no_op,0
94,33.804746794585306,0.01570798515349902,INFO ok,trusted,0,0.1,1.0,no_op,0
95,34.75707053838265,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
96,26.08521281603568,0.014385748392562465,INFO ok,trusted,0,0.1,1.0,no_op,0
97,24.964607616457126,0.03626046983970843,INFO ok,trusted,0,0.1,1.0,no_op,0
98,28.966995330592617,0.014982576336259521,INFO ok,trusted,0,0.1,1.0,no_op,0
99,32.730764263885746,0.02559872796938983,INFO ok,trusted,0,0.1,1.0,no_op,0
100,24.207899536017052,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
101,32.11004580822632,0.02341018486482745,INFO ok,trusted,0,0.1,1.0,no_op,0
102,25.893840989551396,0.004759682539185376,INFO ok,trusted,0,0.1,1.0,no_op,0
103,29.85608777016529,0.025815494548848822,INFO ok,trusted,0,0.1,1.0,no_op,0
104,28.432675262287766,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
105,31.447478983280206,0.021510603039593987,INFO ok,trusted,0,0.1,1.0,no_op,0
106,27.266895669762835,0.033022335208411385,INFO ok,trusted,0,0.1,1.0,no_op,0
107,24.95217120874828,0.02063149525388605,INFO ok,trusted,0,0.1,1.0,no_op,0
108,24.6439084879613,0.011217377565460792,INFO ok,trusted,0,0.1,1.0,no_op,0
109,26.338270845263,0.01852650378875992,INFO ok,trusted,0,0.1,1.0,no_op,0
110,25.431588795118156,0.022792333193859624,INFO ok,trusted,0,0.1,1.0,no_op,0
111,23.874951742562786,0.016840980803196026,INFO ok,trusted,0,0.1,1.0,no_op,0
112,29.459168105860428,0.024558633463458577,INFO ok,trusted,0,0.1,1.0,no_op,0
113,25.834062674928276,0.0251270144753859,INFO ok,trusted,0,0.1,1.0,no_op,0
114,21.659655124597638,0.007822381876803026,INFO ok,trusted,0,0.1,1.0,no_op,0
115,24.925932576473407,0.026057629492163437,INFO ok,trusted,0,0.1,1.0,no_op,0
116,26.64744787185074,0.033043852966186435,INFO ok,trusted,0,0.1,1.0,no_op,0
117,21.46877200942328,0.02463492598264935,INFO ok,trusted,0,0.1,1.0,no_op,0
118,25.27999639359442,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
119,25.517427893818223,0.004493118302860127,INFO ok,trusted,0,0.1,1.0,no_op,0
120,28.546790082601674,0.0066426106684646675,INFO ok,trusted,0,0.1,1.0,no_op,0
121,25.56101123577191,0.0112761000675153,INFO ok,trusted,0,0.1,1.0,no_op,0
122,20.70586477677632,0.005427920655814197,INFO ok,trusted,0,0.1,1.0,no_op,0
123,25.181474232945725,0.0023009063623356703,INFO ok,trusted,0,0.1,1.0,no_op,0
124,27.451179128987558,0.030515163087557605,INFO ok,trusted,0,0.1,1.0,no_op,0
125,24.14272400036646,0.023835483938021557,INFO ok,trusted,0,0.1,1.0,no_op,0
126,22.606984248233143,0.02352195561102582,INFO ok,trusted,0,0.1,1.0,no_op,0
127,26.585861902139513,0.025497682015448126,INFO ok,trusted,0,0.1,1.0,no_op,0
128,30.601166125951266,0.012233472800126155,INFO ok,trusted,0,0.1,1.0,no_op,0
129,23.54252136274332,0.027261723553688198,INFO ok,trusted,0,0.1,1.0,no_op,0
130,22.80490886172769,0.022810367446842828,INFO ok,trusted,0,0.1,1.0,no_op,0
131,22.68000729176527,0.013161623411242305,INFO ok,trusted,0,0.1,1.0,no_op,0
132,28.791237614323204,0.0035339047627510993,INFO ok,trusted,0,0.1,1.0,no_op,0
133,31.46824664802276,0.02205979362050539,INFO ok,trusted,0,0.1,1.0,no_op,0
134,26.717883950008066,0.02432647006444766,INFO ok,trusted,0,0.1,1.0,no_op,0
135,23.47655148387831,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
