t,cpu,err,log,source,y,p,trust,action,drift
0,35.71796687941339,0.018634475070690038,INFO ok,trusted,0,0.5,1.0,scale_up,0
1,41.70261520361675,0.0008097345945251785,INFO ok,trusted,0,0.49875000260416025,1.0,scale_up,0
2,45.91345151187903,0.027032874611776496,INFO ok,trusted,0,0.49460508578465184,1.0,scale_up,0
3,39.63932605296636,0.024125439885014956,INFO ok,trusted,0,0.5007095036973293,1.0,scale_up,0
4,46.91297875415178,0.0011575045595110384,INFO ok,trusted,0,0.4827107857303276,1.0,scale_up,0
5,43.11201141020157,0.03204575271827406,INFO ok,trusted,0,0.49307413490906904,1.0,scale_up,0
6,46.630275054139084,0.02084433615744015,INFO ok,trusted,0,0.46725997486722787,1.0,scale_up,0
7,45.25473753831892,0.024597608243372274,INFO ok,trusted,0,0.4709618157547359,1.0,scale_up,0
8,46.79836444521696,0.03801810180938643,INFO ok,trusted,0,0.44389998088991905,1.0,scale_up,0
9,42.40241493252039,0.009043853430602362,INFO ok,trusted,0,0.5170121333068542,1.0,scale_up,0
10,43.288069440585396,0.01424498463854504,INFO ok,trusted,0,0.4942890421406784,1.0,scale_up,0
11,41.67979250967532,0.026727011941364696,INFO ok,trusted,0,0.4973671123971463,1.0,scale_up,0
12,46.329769520739106,0.014626320312779098,INFO ok,trusted,0,0.46308738773681757,1.0,scale_up,0
13,43.39262174761489,0.025777031751597762,INFO ok,trusted,0,0.4790170983340665,1.0,scale_up,0
14,44.475147474417014,0.008287616067606956,INFO ok,trusted,0,0.48704696065664843,1.0,scale_up,0
15,44.59266783678421,0.025892609057999512,INFO ok,trusted,0,0.464115351713108,1.0,scale_up,0
16,53.626983861021294,0.02043289597011915,INFO ok,trusted,0,0.3515149474150204,1.0,no_op,0
17,51.40493876796824,0.025496951436368376,INFO ok,trusted,0,0.3758286916937089,1.0,no_op,0
18,51.83016126491736,0.03219364493332945,INFO ok,trusted,0,0.35612111506433847,1.0,no_op,0
19,50.768463155743746,0.013289646757436019,INFO ok,trusted,0,0.40052258090041715,1.0,scale_up,0
20,54.58717842769562,0.03409551888464596,INFO ok,trusted,0,0.30383220092522945,1.0,no_op,0
21,55.751172445884244,0.01183031224757865,INFO ok,trusted,0,0.3255415001070475,1.0,no_op,0
22,54.57472361589017,0.02155873793004032,INFO ok,trusted,0,0.32845913500226365,1.0,no_op,0
23,49.97912107747393,0.027163882847758274,INFO ok,trusted,0,0.3987096993781617,1.0,no_op,0
24,52.26818849637347,0.026116255352056507,INFO ok,trusted,0,0.35600459924293165,1.0,no_op,0
25,51.62254289948913,0.014771608640381306,INFO ok,trusted,0,0.39316587785539225,1.0,no_op,0
26,56.717675687060286,0.03697145304087952,INFO ok,trusted,0,0.2528670466641171,1.0,no_op,0
27,53.40007453152639,0.007142802421698267,INFO ok,trusted,0,0.3826843322936296,1.0,no_op,0
28,50.19334870465287,0.021064277959256555,INFO ok,trusted,0,0.4130747895440576,1.0,scale_up,0
29,53.39397323807829,0.01475270758466933,INFO ok,trusted,0,0.3540501773852139,1.0,no_op,0
30,54.09778445986261,0.029156944494576904,INFO ok,trusted,0,0.3136063659280769,1.0,no_op,0
31,52.33943386795122,0.036997637772707696,INFO ok,trusted,0,0.33466119776936787,1.0,no_op,0
32,51.92750936453502,0.01255352204500405,INFO ok,trusted,0,0.39821078851751657,1.0,no_op,0
33,53.31898645275777,0.012490455300275892,INFO ok,trusted,0,0.35841998657620927,1.0,no_op,0
34,55.55727768682249,0.001092135092597004,INFO ok,trusted,0,0.3190645959391658,1.0,no_op,0
35,50.46915718638068,0.011102763225923153,INFO ok,trusted,0,0.42527074621867,1.0,scale_up,0
36,52.62786890448867,0.03296638991249151,INFO ok,trusted,0,0.3481105694850937,1.0,no_op,0
37,51.75910194370658,0.005513446601983701,INFO ok,trusted,0,0.39545529211815444,1.0,no_op,0
38,54.846132859052666,0.020382768547374013,INFO ok,trusted,0,0.2945767123177011,1.0,no_op,0
39,58.101468214505665,0.025378617801755193,INFO ok,trusted,0,0.21622467734998024,1.0,no_op,0
40,51.37100371694599,0.021511221415596343,INFO ok,trusted,0,0.3960988509122468,1.0,no_op,0
41,56.44079651657626,0.02602372861001448,INFO ok,trusted,0,0.2527381824708488,1.0,no_op,0
42,55.68216859249483,0.013636638323982295,INFO ok,trusted,0,0.2810588654304244,1.0,no_op,0
43,54.55880914034568,0.01171718868008604,INFO ok,trusted,0,0.3117024503817384,1.0,no_op,0
44,51.49960726808677,0.02652501687320043,INFO ok,trusted,0,0.3976936705788732,1.0,no_op,0
45,59.29907473449976,0.02874447011824159,INFO ok,trusted,0,0.18168952952983003,1.0,no_op,0
46,57.04826243798878,0.014615306923500524,INFO ok,trusted,0,0.24532928382772118,1.0,no_op,0
47,57.87094241012823,0.013640171686782398,INFO ok,trusted,0,0.2252237254236689,1.0,no_op,0
48,50.23708953382449,0.012565417989230433,INFO ok,trusted,0,0.4613777439928473,1.0,scale_up,0
49,50.100803084758255,0.017098815412575116,INFO ok,trusted,0,0.4612448259677981,1.0,scale_up,0
50,50.61182769310102,0.018014961236736744,INFO ok,trusted,0,0.4414600602936361,1.0,scale_up,0
51,57.24885209965505,0.02782642164741425,INFO ok,trusted,0,0.2323753387305588,1.0,no_op,0
52,56.72966386948359,0.02792345430014833,INFO ok,trusted,0,0.24544433683231476,1.0,no_op,0
