t,cpu,err,log,y,p,trust,action,drift
0,35.330036722291275,0.020792399437656064,INFO ok,0,0.1,1.0,no_op,0
1,44.60716488355904,0.014216397811760418,INFO ok,0,0.1,1.0,no_op,0
2,42.329168859175226,0.046470225173756124,INFO ok,0,0.1,1.0,no_op,0
3,37.56364003978011,0.026276975934072223,INFO ok,0,0.1,1.0,no_op,0
4,47.29099966496115,0.02518976677801719,INFO ok,0,0.1,1.0,no_op,0
5,45.054716870911506,0.01629134063664365,INFO ok,0,0.1,1.0,no_op,0
6,44.22633303881314,0.0062960130671872745,INFO ok,0,0.1,1.0,no_op,0
7,41.12503557802442,0.0033730619185705357,INFO ok,0,0.1,1.0,no_op,0
8,41.59605782667119,0.03678262640717907,INFO ok,0,0.1,1.0,no_op,0
9,47.96369385084061,0.025667621398507846,INFO ok,0,0.1,1.0,no_op,0
10,47.17559684097746,0.013779347964626019,INFO ok,0,0.1,1.0,no_op,0
11,45.11908326905509,0.01461605772536365,INFO ok,0,0.1,1.0,no_op,0
12,45.115314248273066,0.018759940778529518,INFO ok,0,0.1,1.0,no_op,0
13,46.21775706292377,0.03363898263317405,INFO ok,0,0.1,1.0,no_op,0
14,45.151500763288254,0.02297986815272513,INFO ok,0,0.1,1.0,no_op,0
15,51.18032311835495,0.021554407158628643,INFO ok,0,0.1,1.0,no_op,0
16,49.96167044430772,0.017806172928821622,INFO ok,0,0.1,1.0,no_op,0
17,50.633888031790974,0.021589124866634172,INFO ok,0,0.1,1.0,no_op,0
18,49.48726434313881,0.03435281820010432,INFO ok,0,0.1,1.0,no_op,0
19,47.316044537236706,0.027913000420941907,INFO ok,0,0.1,1.0,no_op,0
20,45.867602161572535,0.015642210308041582,INFO ok,0,0.1,1.0,no_op,0
21,53.296512305236874,0.023608682069182915,INFO ok,0,0.1,1.0,no_op,0
22,48.376556756635814,0.020451182692507328,INFO ok,0,0.1,1.0,no_op,0
23,56.59400150137475,0.0067491712131698915,INFO ok,0,0.1,1.0,no_op,0
24,57.05606185900398,0.0251071638477477,INFO ok,0,0.1,1.0,no_op,0
25,50.17177564551614,0.028900162717442175,INFO ok,0,0.1,1.0,no_op,0
26,50.52730827237142,0.012933716693486925,INFO ok,0,0.1,1.0,no_op,0
27,50.60802190361862,0.025048065242529123,INFO ok,0,0.1,1.0,no_op,0
